,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,38.00,41.00,24.00,55.00,38.00,41.00,24.00,55.00,34.79,0.03,0.04,1.00,-138.55,40.392,289.387,tx rx 50%,500,249.23,80.952,28.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,42,25,56,0.00,0.00,0.00,0.00,0.00,0.00,false,21.32,-2.31,1.77,0.55,0.14,0.14,-0.11,-0.19,-0.12,-0.21,-0.27,-0.35,-0.38,-0.44,-0.41,-0.33,-0.37,-0.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.037,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,24.0,15.99,30.6,3/9/2025 4:28:28 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,27.00,54.00,39.00,42.00,27.00,54.00,30.41,0.03,0.03,2.12,-42.77,47.571,294.885,tx rx 50%,500,188.50,83.333,69.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,28,55,0.00,0.00,0.00,0.00,0.00,0.00,false,23.28,-0.53,3.38,2.02,1.49,1.42,1.20,0.96,0.80,0.74,0.65,0.55,0.47,0.38,0.35,0.38,0.38,0.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,4,0.042,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,25.0,16.00,30.6,3/9/2025 4:28:33 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,25.00,56.00,39.00,42.00,25.00,56.00,34.71,0.04,0.03,2.14,-202.16,41.064,294.885,tx rx 50%,500,249.23,80.952,61.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,26,57,0.00,0.00,0.00,0.00,0.00,0.00,false,23.42,-0.43,3.41,2.02,1.51,1.44,1.23,0.96,0.79,0.75,0.68,0.56,0.44,0.33,0.29,0.35,0.38,0.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,4,0.042,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,25.0,16.00,30.6,3/9/2025 4:28:33 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,28.00,55.00,40.00,43.00,28.00,55.00,29.32,0.11,0.06,6.16,-181.55,46.199,297.000,tx rx 50%,500,188.50,83.333,210.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,29,56,0.00,0.00,0.00,0.00,0.00,0.00,false,30.16,5.61,8.88,7.09,6.24,5.83,5.34,4.97,4.63,4.38,4.14,3.90,3.69,3.49,3.35,3.21,3.07,2.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.038,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,25.0,15.99,30.6,3/9/2025 4:28:38 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,26.00,57.00,40.00,43.00,26.00,57.00,33.62,0.11,0.06,6.22,-137.53,40.068,297.000,tx rx 50%,500,249.23,80.952,185.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,27,58,0.00,0.00,0.00,0.00,0.00,0.00,false,30.32,5.73,8.97,7.18,6.35,5.95,5.45,5.07,4.70,4.43,4.16,3.91,3.71,3.51,3.37,3.22,3.07,2.94,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.038,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,25.0,15.99,30.6,3/9/2025 4:28:38 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,41.00,44.00,29.00,56.00,41.00,44.00,29.00,56.00,26.16,0.28,0.16,11.51,-186.63,44.539,320.892,tx rx 50%,500,188.50,83.333,439.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,30,57,0.00,0.00,0.00,0.00,0.00,0.00,false,39.25,13.89,16.31,13.84,12.48,11.72,10.91,10.23,9.63,9.13,8.68,8.27,7.90,7.57,7.26,6.97,6.71,6.46,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.030,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,25.0,15.99,30.6,3/9/2025 4:28:43 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,41.00,44.00,27.00,58.00,41.00,44.00,27.00,58.00,30.28,0.24,0.15,11.54,-90.30,38.992,320.892,tx rx 50%,500,249.23,80.952,381.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,28,59,0.00,0.00,0.00,0.00,0.00,0.00,false,39.33,14.00,16.42,13.88,12.51,11.77,10.97,10.27,9.65,9.14,8.68,8.24,7.89,7.58,7.28,6.99,6.73,6.47,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.030,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,25.0,15.99,30.6,3/9/2025 4:28:43 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,42.00,45.00,30.00,57.00,42.00,45.00,30.00,57.00,22.77,0.30,0.14,17.72,-193.64,47.675,394.635,tx rx 50%,500,188.50,83.333,778.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43,46,31,58,0.00,0.00,0.00,0.00,0.00,0.00,false,49.92,23.41,24.91,21.78,19.79,18.55,17.40,16.32,15.39,14.67,14.01,13.37,12.77,12.23,11.72,11.31,10.93,10.49,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,5,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,24.0,15.99,30.6,3/9/2025 4:28:49 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,42.00,45.00,28.00,59.00,42.00,45.00,28.00,59.00,26.48,0.30,0.14,17.53,-148.82,41.933,394.635,tx rx 50%,500,249.23,80.952,661.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43,46,29,60,0.00,0.00,0.00,0.00,0.00,0.00,false,49.60,23.14,24.66,21.56,19.58,18.35,17.25,16.15,15.17,14.48,13.85,13.19,12.60,12.08,11.58,11.15,10.77,10.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,5,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,24.0,15.99,30.6,3/9/2025 4:28:49 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,43.00,46.00,31.00,58.00,43.00,46.00,31.00,58.00,20.12,0.35,0.13,22.20,-186.59,50.232,470.566,tx rx 50%,500,188.50,83.333,1103.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44,47,32,59,0.00,0.00,0.00,0.00,0.00,0.00,false,58.11,30.55,31.21,27.54,25.16,23.53,22.00,20.70,19.62,18.65,17.81,16.74,16.04,15.55,14.90,14.35,13.87,13.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,7,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,25.0,15.99,30.6,3/9/2025 4:28:54 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,43.00,46.00,29.00,60.00,43.00,46.00,29.00,60.00,23.37,0.36,0.13,21.73,-149.63,44.125,470.566,tx rx 50%,500,249.23,80.952,929.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44,47,30,61,0.00,0.00,0.00,0.00,0.00,0.00,false,57.20,29.79,30.54,26.94,24.60,22.99,21.48,20.24,19.22,18.25,17.43,16.29,15.61,15.20,14.57,14.05,13.58,13.09,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,7,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,25.0,15.99,30.6,3/9/2025 4:28:54 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,44.00,47.00,32.00,59.00,44.00,47.00,32.00,59.00,21.35,0.37,0.14,17.48,-156.84,46.741,412.754,tx rx 50%,500,188.50,83.333,818.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,48,33,60,0.00,0.00,0.00,0.00,0.00,0.00,false,49.70,22.90,24.30,21.28,19.38,18.22,17.10,16.03,15.18,14.41,13.76,13.19,12.60,12.16,11.62,11.15,11.04,10.60,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,5,0.028,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.24,25.0,15.99,30.6,3/9/2025 4:28:59 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,44.00,47.00,30.00,61.00,44.00,47.00,30.00,61.00,24.65,0.33,0.13,17.52,-227.18,40.818,412.754,tx rx 50%,500,249.23,80.952,710.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,48,31,62,0.00,0.00,0.00,0.00,0.00,0.00,false,49.79,23.02,24.37,21.34,19.41,18.25,17.14,16.05,15.21,14.42,13.77,13.24,12.65,12.17,11.58,11.12,11.12,10.67,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,5,0.028,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.24,25.0,15.99,30.6,3/9/2025 4:28:59 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,45.00,48.00,33.00,60.00,45.00,48.00,33.00,60.00,23.09,0.35,0.14,12.88,-250.20,43.849,357.990,tx rx 50%,500,188.50,83.333,557.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,49,34,61,0.00,0.00,0.00,0.00,0.00,0.00,false,41.02,15.28,17.62,15.19,13.78,13.01,12.25,11.55,10.94,10.44,10.03,9.64,9.27,8.94,8.62,8.33,8.04,7.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,4,0.028,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,24.0,15.99,30.6,3/9/2025 4:29:04 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,45.00,48.00,31.00,62.00,45.00,48.00,31.00,62.00,26.73,0.31,0.14,13.17,-271.99,38.397,357.990,tx rx 50%,500,249.23,80.952,492.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,49,32,63,0.00,0.00,0.00,0.00,0.00,0.00,false,41.56,15.78,18.07,15.58,14.15,13.35,12.57,11.84,11.19,10.69,10.25,9.83,9.42,9.09,8.82,8.52,8.25,8.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,4,0.028,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,24.0,15.99,30.6,3/9/2025 4:29:04 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,46.00,49.00,34.00,61.00,46.00,49.00,34.00,61.00,24.57,0.26,0.12,7.52,-246.59,43.793,336.008,tx rx 50%,500,188.50,83.333,306.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47,50,35,62,0.00,0.00,0.00,0.00,0.00,0.00,false,31.18,6.59,9.92,8.14,7.30,7.04,6.66,6.33,6.08,5.83,5.60,5.40,5.21,5.05,4.93,4.81,4.69,4.58,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.029,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,25.0,15.99,30.6,3/9/2025 4:29:09 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,46.00,49.00,32.00,63.00,46.00,49.00,32.00,63.00,28.59,0.28,0.13,8.00,-131.91,38.538,336.008,tx rx 50%,500,249.23,80.952,279.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47,50,33,64,0.00,0.00,0.00,0.00,0.00,0.00,false,32.04,7.36,10.63,8.81,7.92,7.58,7.15,6.76,6.51,6.27,6.02,5.79,5.58,5.39,5.26,5.13,4.97,4.86,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,3,0.029,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,13.25,25.0,15.99,30.6,3/9/2025 4:29:09 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,47.00,50.00,35.00,62.00,47.00,50.00,35.00,62.00,23.93,0.21,0.08,6.91,-272.65,39.553,311.587,tx rx 50%,500,188.50,83.333,288.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48,51,36,63,0.00,0.00,0.00,0.00,0.00,0.00,false,30.23,5.89,9.27,7.52,6.70,6.44,6.10,5.75,5.51,5.30,5.01,4.75,4.64,4.56,4.38,4.26,4.10,3.96,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.035,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.25,25.0,16.00,30.6,3/9/2025 4:29:14 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,48.00,51.00,36.00,63.00,48.00,51.00,36.00,63.00,23.17,0.18,0.11,5.55,-109.28,36.761,299.112,tx rx 50%,500,188.50,83.333,239.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,52,37,64,0.00,0.00,0.00,0.00,0.00,0.00,false,28.20,3.99,7.55,5.97,5.29,5.05,4.68,4.37,4.20,3.99,3.79,3.66,3.47,3.26,3.18,3.16,3.07,2.93,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,9,3,0.029,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.26,25.0,16.00,30.6,3/9/2025 4:29:19 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,15.00,18.00,0.00,33.00,15.00,18.00,0.00,33.00,39.91,0.03,0.01,4.54,-54.84,51.535,365.140,tx rx 50%,500,282.74,80.000,113.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,19,1,34,0.00,0.00,0.00,0.00,0.00,0.00,false,27.33,3.45,6.72,5.03,4.31,4.07,3.71,3.39,3.11,2.89,2.72,2.54,2.38,2.25,2.12,1.99,1.88,1.81,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,181,66,0.496,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,13.07,25.0,15.99,30.6,3/9/2025 4:29:24 PM,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,19.00,1.00,34.00,16.00,19.00,1.00,34.00,37.54,0.01,0.05,4.39,44.62,53.818,405.355,tx rx 50%,500,282.74,80.000,117.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,20,2,35,0.00,0.00,0.00,0.00,0.00,0.00,false,26.60,3.21,6.58,4.89,4.13,3.86,3.49,3.23,3.05,2.84,2.63,2.45,2.28,2.17,2.08,2.00,1.87,1.74,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,248,101,0.612,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,12.95,25.0,15.99,30.6,3/9/2025 4:29:29 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,16.00,19.00,0.00,35.00,16.00,19.00,0.00,35.00,39.64,0.02,0.05,4.53,-66.18,50.474,405.355,tx rx 50%,500,318.35,79.167,114.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,20,1,36,0.00,0.00,0.00,0.00,0.00,0.00,false,26.68,3.46,6.80,5.08,4.30,4.02,3.65,3.37,3.19,2.95,2.73,2.55,2.39,2.28,2.19,2.10,1.98,1.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,248,101,0.612,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,12.95,25.0,15.99,30.6,3/9/2025 4:29:29 PM,0,3,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,20.00,2.00,35.00,17.00,20.00,2.00,35.00,34.23,0.02,0.02,4.42,49.43,58.671,484.584,tx rx 50%,500,282.74,80.000,128.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,3,36,0.00,0.00,0.00,0.00,0.00,0.00,false,26.70,3.15,6.54,4.91,4.21,3.95,3.57,3.28,3.04,2.80,2.63,2.49,2.34,2.21,2.08,1.94,1.86,1.78,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,233,113,0.481,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,12.91,25.0,15.99,30.6,3/9/2025 4:29:34 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,20.00,1.00,36.00,17.00,20.00,1.00,36.00,36.57,0.02,0.03,4.46,-4.77,55.669,484.584,tx rx 50%,500,318.35,79.167,121.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,2,37,0.00,0.00,0.00,0.00,0.00,0.00,false,26.47,3.25,6.64,4.99,4.27,3.99,3.61,3.31,3.09,2.85,2.68,2.53,2.37,2.25,2.13,1.99,1.93,1.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,233,113,0.481,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,12.91,25.0,15.99,30.6,3/9/2025 4:29:34 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,17.00,20.00,0.00,37.00,17.00,20.00,0.00,37.00,38.75,0.05,0.04,4.54,43.99,52.736,484.584,tx rx 50%,500,356.05,78.431,117.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,1,38,0.00,0.00,0.00,0.00,0.00,0.00,false,25.93,3.49,6.84,5.16,4.45,4.16,3.75,3.43,3.18,2.94,2.75,2.60,2.45,2.34,2.20,2.06,2.01,1.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,233,113,0.481,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,12.91,25.0,15.99,30.6,3/9/2025 4:29:34 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,21.00,3.00,36.00,18.00,21.00,3.00,36.00,31.53,0.01,0.03,4.39,-0.48,55.070,493.851,tx rx 50%,500,282.74,80.000,139.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,22,4,37,0.00,0.00,0.00,0.00,0.00,0.00,false,27.24,3.02,6.55,4.90,4.10,3.79,3.39,3.12,2.96,2.81,2.60,2.40,2.27,2.13,2.04,1.99,1.96,1.84,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,274,135,0.555,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,12.86,25.0,15.99,30.6,3/9/2025 4:29:39 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,21.00,2.00,37.00,18.00,21.00,2.00,37.00,33.61,0.06,0.05,4.56,163.37,52.136,493.851,tx rx 50%,500,318.35,79.167,135.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,22,3,38,0.00,0.00,0.00,0.00,0.00,0.00,false,27.45,3.33,6.83,5.15,4.31,3.98,3.56,3.28,3.09,2.93,2.73,2.53,2.39,2.24,2.14,2.10,2.05,1.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,274,135,0.555,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,12.86,25.0,15.99,30.6,3/9/2025 4:29:39 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,18.00,21.00,1.00,38.00,18.00,21.00,1.00,38.00,35.89,0.02,0.04,4.67,38.96,49.777,493.851,tx rx 50%,500,356.05,78.431,130.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,22,2,39,0.00,0.00,0.00,0.00,0.00,0.00,false,27.63,3.49,6.99,5.29,4.45,4.10,3.65,3.37,3.21,3.07,2.84,2.62,2.47,2.33,2.22,2.17,2.15,2.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,274,135,0.555,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,12.86,25.0,15.99,30.6,3/9/2025 4:29:39 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,22.00,4.00,37.00,19.00,22.00,4.00,37.00,29.65,0.04,0.04,4.64,194.94,56.901,542.669,tx rx 50%,500,282.74,80.000,156.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,23,5,38,0.00,0.00,0.00,0.00,0.00,0.00,false,27.42,3.22,6.67,4.98,4.23,4.18,3.90,3.29,3.13,3.08,2.88,2.79,2.61,2.45,2.24,2.15,2.19,2.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,344,186,0.633,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,1,0,12.68,25.0,15.99,30.6,3/9/2025 4:29:44 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,22.00,3.00,38.00,19.00,22.00,3.00,38.00,31.73,0.04,0.05,4.64,42.98,54.087,542.669,tx rx 50%,500,318.35,79.167,146.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,23,4,39,0.00,0.00,0.00,0.00,0.00,0.00,false,27.34,3.27,6.70,4.99,4.22,4.20,3.92,3.31,3.13,3.07,2.86,2.78,2.60,2.46,2.25,2.14,2.17,2.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,344,186,0.633,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,3,0,12.68,25.0,15.99,30.6,3/9/2025 4:29:44 PM,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,19.00,22.00,2.00,39.00,19.00,22.00,2.00,39.00,33.68,0.01,0.02,4.86,21.65,51.334,542.669,tx rx 50%,500,356.05,78.431,144.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,23,3,40,0.00,0.00,0.00,0.00,0.00,0.00,false,27.75,3.64,7.05,5.32,4.50,4.47,4.18,3.49,3.31,3.26,3.03,2.96,2.78,2.62,2.38,2.26,2.31,2.17,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,344,186,0.633,00.000000,00.000000,,0:/DATA/Slb_64All_Mar.rpp,5,0,12.68,25.0,15.99,30.6,3/9/2025 4:29:44 PM,0,5,0,0.0,0.00,0.0
