,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,31.00,34.00,15.00,50.00,31.00,34.00,15.00,50.00,43.40,0.07,0.01,3.78,-92.01,47.875,351.179,tx rx 50%,500,318.35,79.167,87.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,16,51,0.00,0.00,0.00,0.00,0.00,0.00,false,26.92,2.33,5.77,4.11,3.40,3.19,2.86,2.57,2.31,2.09,1.92,1.79,1.71,1.61,1.49,1.39,1.35,1.27,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,18,6,0.052,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.24,46.0,16.18,56.0,2025/06/19 16:24:48,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,31.00,34.00,14.00,51.00,31.00,34.00,14.00,51.00,46.08,0.09,0.01,3.76,-44.89,45.450,351.179,tx rx 50%,500,356.05,78.431,81.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,15,52,0.00,0.00,0.00,0.00,0.00,0.00,false,26.92,2.30,5.75,4.09,3.36,3.15,2.83,2.57,2.30,2.07,1.91,1.79,1.70,1.58,1.46,1.37,1.34,1.22,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,18,6,0.052,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.24,46.0,16.18,56.0,2025/06/19 16:24:48,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,35.00,17.00,50.00,32.00,35.00,17.00,50.00,39.60,0.05,0.04,3.43,-4.46,48.863,348.857,tx rx 50%,500,282.74,80.000,86.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,18,51,0.00,0.00,0.00,0.00,0.00,0.00,false,26.07,1.65,5.20,3.66,3.00,2.77,2.44,2.12,1.88,1.83,1.82,1.75,1.65,1.47,1.29,1.14,1.04,0.98,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.045,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.23,46.0,16.18,56.0,2025/06/19 16:24:53,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,35.00,16.00,51.00,32.00,35.00,16.00,51.00,42.29,0.07,0.05,3.42,70.16,46.341,348.857,tx rx 50%,500,318.35,79.167,80.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,17,52,0.00,0.00,0.00,0.00,0.00,0.00,false,26.12,1.66,5.21,3.67,3.00,2.77,2.44,2.10,1.85,1.79,1.80,1.76,1.66,1.45,1.24,1.10,1.02,0.96,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.045,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.23,46.0,16.18,56.0,2025/06/19 16:24:53,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,32.00,35.00,15.00,52.00,32.00,35.00,15.00,52.00,45.02,0.03,0.04,3.44,-106.59,44.107,348.857,tx rx 50%,500,356.05,78.431,76.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,16,53,0.00,0.00,0.00,0.00,0.00,0.00,false,26.17,1.70,5.23,3.69,3.03,2.79,2.45,2.09,1.84,1.82,1.82,1.75,1.66,1.48,1.29,1.13,1.03,0.96,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,16,5,0.045,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.23,46.0,16.18,56.0,2025/06/19 16:24:53,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,36.00,18.00,51.00,33.00,36.00,18.00,51.00,37.18,0.07,0.02,2.60,-41.76,48.589,369.492,tx rx 50%,500,282.74,80.000,69.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,37,19,52,0.00,0.00,0.00,0.00,0.00,0.00,false,23.97,0.19,4.00,2.60,2.06,1.91,1.65,1.47,1.32,1.22,1.10,0.94,0.81,0.74,0.74,0.73,0.72,0.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.040,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.24,46.0,16.18,56.0,2025/06/19 16:24:58,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,36.00,17.00,52.00,33.00,36.00,17.00,52.00,39.85,0.05,0.02,2.62,-19.80,46.250,369.492,tx rx 50%,500,318.35,79.167,65.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,37,18,53,0.00,0.00,0.00,0.00,0.00,0.00,false,24.02,0.24,4.04,2.63,2.09,1.93,1.67,1.50,1.35,1.24,1.11,0.93,0.78,0.72,0.74,0.74,0.75,0.64,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.040,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.24,46.0,16.18,56.0,2025/06/19 16:24:58,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,33.00,36.00,16.00,53.00,33.00,36.00,16.00,53.00,42.46,0.06,0.02,2.67,63.71,44.065,369.492,tx rx 50%,500,356.05,78.431,62.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,37,17,54,0.00,0.00,0.00,0.00,0.00,0.00,false,24.11,0.32,4.09,2.70,2.16,1.98,1.74,1.58,1.43,1.29,1.11,0.92,0.78,0.73,0.78,0.78,0.80,0.71,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.040,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.24,46.0,16.18,56.0,2025/06/19 16:24:58,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,37.00,19.00,52.00,34.00,37.00,19.00,52.00,35.14,0.02,0.02,1.90,-31.79,48.527,390.430,tx rx 50%,500,282.74,80.000,54.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,38,20,53,0.00,0.00,0.00,0.00,0.00,0.00,false,22.64,-1.08,2.94,1.64,1.17,1.12,0.94,0.79,0.62,0.61,0.70,0.65,0.48,0.30,0.20,0.15,0.19,0.19,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,6,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.23,46.0,16.18,56.0,2025/06/19 16:25:03,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,37.00,18.00,53.00,34.00,37.00,18.00,53.00,37.58,0.02,0.01,1.92,-50.13,46.089,390.430,tx rx 50%,500,318.35,79.167,51.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,38,19,54,0.00,0.00,0.00,0.00,0.00,0.00,false,22.64,-1.03,2.99,1.69,1.20,1.14,0.94,0.79,0.62,0.62,0.74,0.71,0.51,0.30,0.18,0.12,0.17,0.19,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,6,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.23,46.0,16.18,56.0,2025/06/19 16:25:03,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,34.00,37.00,17.00,54.00,34.00,37.00,17.00,54.00,40.11,0.02,0.02,1.98,22.91,43.985,390.430,tx rx 50%,500,356.05,78.431,49.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,38,18,55,0.00,0.00,0.00,0.00,0.00,0.00,false,22.90,-0.88,3.10,1.78,1.28,1.21,1.02,0.84,0.65,0.64,0.76,0.73,0.54,0.34,0.20,0.14,0.20,0.21,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,6,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.23,46.0,16.18,56.0,2025/06/19 16:25:03,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,38.00,20.00,53.00,35.00,38.00,20.00,53.00,30.54,0.04,0.02,1.69,-26.37,50.609,468.529,tx rx 50%,500,282.74,80.000,55.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,21,54,0.00,0.00,0.00,0.00,0.00,0.00,false,22.24,-1.28,2.73,1.41,0.88,0.85,0.72,0.58,0.46,0.40,0.33,0.23,0.19,0.21,0.23,0.16,0.06,-0.03,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.041,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:08,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,38.00,19.00,54.00,35.00,38.00,19.00,54.00,32.61,0.05,0.02,1.71,10.84,47.988,468.529,tx rx 50%,500,318.35,79.167,52.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,20,55,0.00,0.00,0.00,0.00,0.00,0.00,false,22.26,-1.22,2.79,1.46,0.93,0.89,0.74,0.58,0.46,0.41,0.34,0.23,0.22,0.26,0.28,0.19,0.07,-0.02,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.041,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:08,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,35.00,38.00,18.00,55.00,35.00,38.00,18.00,55.00,34.64,0.03,0.02,1.72,-99.09,45.583,468.529,tx rx 50%,500,356.05,78.431,49.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,19,56,0.00,0.00,0.00,0.00,0.00,0.00,false,21.96,-1.20,2.82,1.49,0.96,0.91,0.77,0.62,0.49,0.44,0.38,0.26,0.23,0.27,0.29,0.21,0.10,0.01,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.041,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:08,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,39.00,21.00,54.00,36.00,39.00,21.00,54.00,29.57,0.02,0.01,1.44,-43.96,49.530,473.557,tx rx 50%,500,282.74,80.000,48.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,40,22,55,0.00,0.00,0.00,0.00,0.00,0.00,false,21.99,-1.70,2.36,1.16,0.64,0.59,0.41,0.25,0.21,0.23,0.17,0.03,-0.06,-0.12,-0.12,-0.07,-0.03,-0.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,17,8,0.035,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:14,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,39.00,20.00,55.00,36.00,39.00,20.00,55.00,31.49,0.03,0.01,1.48,-74.81,46.840,473.557,tx rx 50%,500,318.35,79.167,47.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,40,21,56,0.00,0.00,0.00,0.00,0.00,0.00,false,22.08,-1.62,2.43,1.22,0.69,0.64,0.44,0.28,0.24,0.27,0.22,0.05,-0.05,-0.08,-0.08,-0.03,0.03,-0.04,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,17,8,0.035,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:14,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,36.00,39.00,19.00,56.00,36.00,39.00,19.00,56.00,33.49,0.02,0.01,1.50,-26.78,44.544,473.557,tx rx 50%,500,356.05,78.431,44.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37,40,20,57,0.00,0.00,0.00,0.00,0.00,0.00,false,22.16,-1.54,2.50,1.27,0.72,0.65,0.45,0.27,0.23,0.27,0.24,0.07,-0.03,-0.07,-0.07,-0.03,0.02,-0.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,17,8,0.035,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:14,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,40.00,22.00,55.00,37.00,40.00,22.00,55.00,29.74,0.00,0.01,1.09,-126.34,48.004,456.422,tx rx 50%,500,282.74,80.000,36.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,41,23,56,0.00,0.00,0.00,0.00,0.00,0.00,false,21.31,-2.14,1.82,0.59,0.16,0.21,0.14,-0.07,-0.20,-0.22,-0.17,-0.19,-0.22,-0.26,-0.27,-0.20,-0.26,-0.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.031,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:19,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,40.00,21.00,56.00,37.00,40.00,21.00,56.00,31.72,0.00,0.01,1.11,-81.43,45.473,456.422,tx rx 50%,500,318.35,79.167,34.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,41,22,57,0.00,0.00,0.00,0.00,0.00,0.00,false,21.33,-2.11,1.84,0.61,0.17,0.22,0.17,-0.06,-0.19,-0.20,-0.14,-0.15,-0.20,-0.25,-0.28,-0.21,-0.25,-0.36,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.031,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:19,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,37.00,40.00,20.00,57.00,37.00,40.00,20.00,57.00,33.79,0.00,0.01,1.11,-116.59,43.310,456.422,tx rx 50%,500,356.05,78.431,32.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,41,21,58,0.00,0.00,0.00,0.00,0.00,0.00,false,21.39,-2.04,1.88,0.62,0.18,0.24,0.19,-0.06,-0.21,-0.25,-0.19,-0.19,-0.23,-0.27,-0.28,-0.21,-0.27,-0.39,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.031,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:19,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,41.00,23.00,56.00,38.00,41.00,23.00,56.00,30.88,0.01,0.01,1.07,-35.48,47.725,436.928,tx rx 50%,500,282.74,80.000,34.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,42,24,57,0.00,0.00,0.00,0.00,0.00,0.00,false,21.18,-2.37,1.83,0.66,0.22,0.25,0.19,0.07,-0.03,-0.17,-0.27,-0.22,-0.27,-0.48,-0.45,-0.30,-0.27,-0.34,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:24,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,41.00,22.00,57.00,38.00,41.00,22.00,57.00,32.99,0.01,0.01,1.03,-168.75,45.281,436.928,tx rx 50%,500,318.35,79.167,31.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,42,23,58,0.00,0.00,0.00,0.00,0.00,0.00,false,21.10,-2.42,1.80,0.65,0.20,0.20,0.14,0.03,-0.05,-0.21,-0.34,-0.27,-0.30,-0.50,-0.48,-0.34,-0.30,-0.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:24,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,38.00,41.00,21.00,58.00,38.00,41.00,21.00,58.00,35.13,0.00,0.01,1.08,-143.99,43.111,436.928,tx rx 50%,500,356.05,78.431,30.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,42,22,59,0.00,0.00,0.00,0.00,0.00,0.00,false,21.18,-2.35,1.89,0.72,0.26,0.27,0.22,0.10,-0.02,-0.19,-0.31,-0.25,-0.28,-0.48,-0.45,-0.30,-0.26,-0.32,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,14,6,0.032,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.24,46.0,16.18,56.0,2025/06/19 16:25:24,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,24.00,57.00,39.00,42.00,24.00,57.00,31.39,0.04,0.02,2.43,-95.98,50.806,457.590,tx rx 50%,500,282.74,80.000,77.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,25,58,0.00,0.00,0.00,0.00,0.00,0.00,false,23.55,-0.22,3.63,2.21,1.75,1.71,1.49,1.35,1.22,1.00,0.89,0.89,0.86,0.79,0.77,0.73,0.62,0.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,21,10,0.047,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:29,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,23.00,58.00,39.00,42.00,23.00,58.00,33.69,0.01,0.01,2.46,-97.91,48.428,457.590,tx rx 50%,500,318.35,79.167,72.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,24,59,0.00,0.00,0.00,0.00,0.00,0.00,false,23.61,-0.17,3.65,2.21,1.73,1.70,1.48,1.35,1.22,1.01,0.92,0.95,0.92,0.82,0.80,0.77,0.66,0.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,21,10,0.047,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:29,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,39.00,42.00,22.00,59.00,39.00,42.00,22.00,59.00,35.92,0.03,0.02,2.43,-120.16,46.166,457.590,tx rx 50%,500,356.05,78.431,67.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,23,60,0.00,0.00,0.00,0.00,0.00,0.00,false,23.60,-0.18,3.63,2.17,1.69,1.67,1.46,1.36,1.24,0.98,0.88,0.91,0.87,0.78,0.76,0.74,0.63,0.53,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,21,10,0.047,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:29,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,25.00,58.00,40.00,43.00,25.00,58.00,29.83,0.10,0.01,5.67,-146.72,50.404,477.715,tx rx 50%,500,282.74,80.000,189.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,26,59,0.00,0.00,0.00,0.00,0.00,0.00,false,28.84,4.57,7.99,6.32,5.54,5.20,4.79,4.46,4.19,3.93,3.74,3.58,3.40,3.30,3.22,3.11,2.97,2.85,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:34,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,24.00,59.00,40.00,43.00,24.00,59.00,31.87,0.07,0.01,5.69,-47.66,47.824,477.715,tx rx 50%,500,318.35,79.167,178.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,25,60,0.00,0.00,0.00,0.00,0.00,0.00,false,28.87,4.61,8.02,6.34,5.56,5.22,4.83,4.51,4.24,3.99,3.78,3.58,3.41,3.32,3.24,3.12,2.98,2.88,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:34,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,40.00,43.00,23.00,60.00,40.00,43.00,23.00,60.00,34.02,0.08,0.01,5.73,-102.07,45.651,477.715,tx rx 50%,500,356.05,78.431,168.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,24,61,0.00,0.00,0.00,0.00,0.00,0.00,false,28.92,4.64,8.05,6.37,5.59,5.25,4.85,4.54,4.28,4.02,3.82,3.62,3.43,3.36,3.30,3.18,3.04,2.95,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,19,9,0.039,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,5,0,13.22,46.0,16.18,56.0,2025/06/19 16:25:34,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,41.00,44.00,26.00,59.00,41.00,44.00,26.00,59.00,27.98,0.17,0.03,9.67,-67.96,49.374,499.013,tx rx 50%,500,282.74,80.000,345.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,27,60,0.00,0.00,0.00,0.00,0.00,0.00,false,35.43,10.57,13.44,11.29,10.16,9.60,9.00,8.49,8.09,7.70,7.27,6.91,6.59,6.38,6.13,5.77,5.60,5.57,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,7,0.030,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,1,0,13.23,46.0,16.18,56.0,2025/06/19 16:25:39,0,5,0,0.0,0.00,0.0
,Mixed / non conventional,41.00,44.00,25.00,60.00,41.00,44.00,25.00,60.00,29.55,0.17,0.03,9.73,-150.91,46.322,499.013,tx rx 50%,500,318.35,79.167,329.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,26,61,0.00,0.00,0.00,0.00,0.00,0.00,false,35.55,10.70,13.56,11.36,10.20,9.64,9.06,8.57,8.17,7.76,7.36,7.01,6.66,6.42,6.15,5.77,5.60,5.61,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,7,0.030,00.000000,00.000000,,0:/DATA/Slb_64All_june19_2025.rpp,3,0,13.23,46.0,16.18,56.0,2025/06/19 16:25:39,0,5,0,0.0,0.00,0.0
