,El-array,xA (m),xB (m),xM (m),xN (m),Global xA (m),Global xB (m),Global xM (m),Global xN (m),Rho (Ohm.m),Dev. M,Dev. Rho (%),M (mV/V),SP (mV),VMN (mV),IAB (mA),TX RX,Time (ms),Coef. k (m),Dev. coef. k (%),Metal factor,yA (m),yB (m),yM (m),yN (m),Global yA (m),Global yB (m),Global yM (m),Global yN (m),zA (m),zB (m),zM (m),zN (m),Global zA (m),Global zB (m),Global zM (m),Global zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Water Depth,Water resitivity,Rising PP,M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),Mdly (ms),TM1 (ms),TM2 (ms),TM3 (ms),TM4 (ms),TM5 (ms),TM6 (ms),TM7 (ms),TM8 (ms),TM9 (ms),TM10 (ms),TM11 (ms),TM12 (ms),TM13 (ms),TM14 (ms),TM15 (ms),TM16 (ms),TM17 (ms),TM18 (ms),TM19 (ms),TM20 (ms),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch,Continuous survey marker,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,0.00,9.00,3.00,6.00,0.00,9.00,3.00,6.00,6.01,0.02,0.01,3.14,190.15,159.362,499.919,tx rx 50%,500,18.85,133.333,523.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,4,7,0.00,0.00,0.00,0.00,0.00,0.00,false,24.24,0.61,4.51,3.12,2.57,2.48,2.26,2.07,1.92,1.79,1.68,1.57,1.48,1.40,1.33,1.26,1.19,1.13,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,140,70,0.280,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.08,47.0,16.17,55.0,2025/06/19 17:16:23,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,0.00,9.00,2.00,7.00,0.00,9.00,2.00,7.00,6.19,0.00,0.02,3.54,144.53,351.858,499.919,tx rx 50%,500,8.80,140.000,571.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10,3,8,0.00,0.00,0.00,0.00,0.00,0.00,false,25.46,1.46,5.19,3.69,3.05,2.89,2.63,2.40,2.22,2.06,1.92,1.80,1.69,1.60,1.51,1.43,1.36,1.30,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,140,70,0.280,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.08,47.0,16.17,55.0,2025/06/19 17:16:23,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,5.00,6.00,1.00,10.00,5.00,6.00,7.04,0.01,0.01,3.55,16.67,50.378,449.386,tx rx 50%,500,62.83,250.000,504.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,6,7,0.00,0.00,0.00,0.00,0.00,0.00,false,25.40,1.35,5.13,3.65,3.02,2.87,2.62,2.40,2.21,2.05,1.95,1.89,1.80,1.71,1.60,1.49,1.41,1.35,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,33,0.164,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.19,47.0,16.17,55.0,2025/06/19 17:16:28,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,4.00,7.00,1.00,10.00,4.00,7.00,6.40,0.00,0.01,3.34,-51.04,152.509,449.386,tx rx 50%,500,18.85,133.333,522.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,5,8,0.00,0.00,0.00,0.00,0.00,0.00,false,24.88,1.03,4.83,3.38,2.79,2.66,2.43,2.22,2.06,1.92,1.80,1.70,1.61,1.52,1.44,1.36,1.29,1.23,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,33,0.164,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.19,47.0,16.17,55.0,2025/06/19 17:16:28,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,1.00,10.00,3.00,8.00,1.00,10.00,3.00,8.00,5.63,0.01,0.01,3.39,237.25,287.509,449.386,tx rx 50%,500,8.80,140.000,601.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,11,4,9,0.00,0.00,0.00,0.00,0.00,0.00,false,24.90,1.08,4.89,3.45,2.86,2.73,2.48,2.28,2.12,1.97,1.84,1.73,1.63,1.54,1.46,1.39,1.33,1.26,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,74,33,0.164,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.19,47.0,16.17,55.0,2025/06/19 17:16:28,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,6.00,7.00,2.00,11.00,6.00,7.00,7.16,0.01,0.01,3.72,-51.61,50.100,439.645,tx rx 50%,500,62.83,250.000,519.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,7,8,0.00,0.00,0.00,0.00,0.00,0.00,false,25.88,1.72,5.40,3.88,3.24,3.07,2.80,2.55,2.37,2.24,2.10,1.98,1.85,1.74,1.64,1.56,1.50,1.44,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,29,0.148,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.20,47.0,16.17,55.0,2025/06/19 17:16:33,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,5.00,8.00,2.00,11.00,5.00,8.00,7.24,0.01,0.02,3.75,66.54,168.964,439.645,tx rx 50%,500,18.85,133.333,517.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,6,9,0.00,0.00,0.00,0.00,0.00,0.00,false,25.89,1.77,5.45,3.93,3.28,3.10,2.83,2.60,2.41,2.25,2.11,1.98,1.87,1.77,1.67,1.59,1.52,1.45,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,29,0.148,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.20,47.0,16.17,55.0,2025/06/19 17:16:33,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,11.00,4.00,9.00,2.00,11.00,4.00,9.00,6.52,0.10,0.02,3.64,-111.71,325.715,439.645,tx rx 50%,500,8.80,140.000,558.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,12,5,10,0.00,0.00,0.00,0.00,0.00,0.00,false,25.61,1.54,5.27,3.77,3.14,2.99,2.72,2.50,2.32,2.16,2.03,1.91,1.80,1.71,1.62,1.54,1.47,1.41,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,29,0.148,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.20,47.0,16.17,55.0,2025/06/19 17:16:33,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,7.00,8.00,3.00,12.00,7.00,8.00,8.52,0.02,0.02,4.00,102.95,50.271,370.516,tx rx 50%,500,62.83,250.000,469.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,8,9,0.00,0.00,0.00,0.00,0.00,0.00,false,26.39,2.13,5.76,4.21,3.56,3.37,3.07,2.84,2.66,2.48,2.32,2.20,2.08,1.96,1.86,1.78,1.70,1.62,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,24,0.176,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.21,47.0,16.17,55.0,2025/06/19 17:16:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,6.00,9.00,3.00,12.00,6.00,9.00,7.97,0.04,0.01,3.85,-110.17,156.611,370.516,tx rx 50%,500,18.85,133.333,483.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,7,10,0.00,0.00,0.00,0.00,0.00,0.00,false,25.97,1.89,5.58,4.05,3.40,3.22,2.94,2.71,2.52,2.36,2.21,2.08,1.97,1.86,1.77,1.69,1.61,1.54,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,24,0.176,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.21,47.0,16.17,55.0,2025/06/19 17:16:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,12.00,5.00,10.00,3.00,12.00,5.00,10.00,7.65,0.27,0.04,3.87,-109.19,322.141,370.516,tx rx 50%,500,8.80,140.000,505.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,6,11,0.00,0.00,0.00,0.00,0.00,0.00,false,26.14,1.97,5.64,4.09,3.43,3.24,2.96,2.71,2.52,2.35,2.20,2.07,1.95,1.85,1.75,1.66,1.59,1.52,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,65,24,0.176,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.21,47.0,16.17,55.0,2025/06/19 17:16:38,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,8.00,9.00,4.00,13.00,8.00,9.00,9.31,0.01,0.01,4.03,-159.72,44.231,298.586,tx rx 50%,500,62.83,250.000,432.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,9,10,0.00,0.00,0.00,0.00,0.00,0.00,false,26.27,2.05,5.76,4.25,3.61,3.41,3.11,2.87,2.68,2.53,2.39,2.25,2.11,1.99,1.91,1.83,1.76,1.70,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.051,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:43,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,7.00,10.00,4.00,13.00,7.00,10.00,9.53,0.30,0.02,4.16,-56.53,151.006,298.586,tx rx 50%,500,18.85,133.333,436.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,8,11,0.00,0.00,0.00,0.00,0.00,0.00,false,26.74,2.39,6.02,4.44,3.76,3.55,3.25,3.00,2.79,2.60,2.44,2.30,2.18,2.07,1.97,1.88,1.80,1.72,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.051,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:43,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,13.00,6.00,11.00,4.00,13.00,6.00,11.00,7.40,0.13,0.01,4.01,-77.31,251.031,298.586,tx rx 50%,500,8.80,140.000,541.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,7,12,0.00,0.00,0.00,0.00,0.00,0.00,false,26.41,2.11,5.79,4.24,3.57,3.38,3.10,2.85,2.65,2.48,2.33,2.19,2.07,1.97,1.87,1.78,1.70,1.62,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,15,5,0.051,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:43,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,9.00,10.00,5.00,14.00,9.00,10.00,12.47,0.62,0.13,4.70,8.90,40.420,203.598,tx rx 50%,500,62.83,250.000,377.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,10,11,0.00,0.00,0.00,0.00,0.00,0.00,false,27.73,3.31,6.77,5.13,4.40,4.15,3.83,3.53,3.28,3.07,2.89,2.73,2.60,2.47,2.34,2.24,2.15,2.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.050,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:48,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,8.00,11.00,5.00,14.00,8.00,11.00,9.45,0.18,0.07,4.43,-124.55,102.041,203.598,tx rx 50%,500,18.85,133.333,469.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,9,12,0.00,0.00,0.00,0.00,0.00,0.00,false,27.04,2.80,6.37,4.78,4.07,3.85,3.54,3.27,3.05,2.86,2.70,2.54,2.41,2.29,2.18,2.09,2.00,1.91,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.050,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:48,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,14.00,7.00,12.00,5.00,14.00,7.00,12.00,7.54,0.48,0.11,4.18,-70.13,174.429,203.598,tx rx 50%,500,8.80,140.000,555.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,8,13,0.00,0.00,0.00,0.00,0.00,0.00,false,26.57,2.39,6.03,4.48,3.79,3.59,3.30,3.04,2.83,2.65,2.49,2.35,2.22,2.10,2.00,1.90,1.82,1.75,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,10,2,0.050,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:48,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,10.00,11.00,6.00,15.00,10.00,11.00,9.20,0.10,0.02,4.67,18.67,42.194,288.138,tx rx 50%,500,62.83,250.000,507.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,11,12,0.00,0.00,0.00,0.00,0.00,0.00,false,27.46,3.17,6.73,5.11,4.35,4.12,3.81,3.52,3.28,3.06,2.88,2.72,2.60,2.47,2.34,2.24,2.15,2.06,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.041,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:54,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,9.00,12.00,6.00,15.00,9.00,12.00,9.72,0.27,0.07,4.63,-6.99,148.537,288.138,tx rx 50%,500,18.85,133.333,476.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,10,13,0.00,0.00,0.00,0.00,0.00,0.00,false,27.45,3.11,6.66,5.04,4.32,4.08,3.75,3.47,3.23,3.03,2.85,2.70,2.56,2.43,2.32,2.22,2.12,2.03,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.041,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:54,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,6.00,15.00,8.00,13.00,6.00,15.00,8.00,13.00,7.58,0.30,0.08,4.41,-98.97,248.212,288.138,tx rx 50%,500,8.80,140.000,581.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,16,9,14,0.00,0.00,0.00,0.00,0.00,0.00,false,26.93,2.68,6.30,4.73,4.04,3.83,3.52,3.26,3.04,2.86,2.69,2.54,2.41,2.29,2.19,2.09,2.00,1.92,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,3,0.041,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:54,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,16.00,11.00,12.00,7.00,16.00,11.00,12.00,9.90,0.37,0.13,4.62,-35.98,42.158,267.571,tx rx 50%,500,62.83,250.000,466.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,12,13,0.00,0.00,0.00,0.00,0.00,0.00,false,27.16,2.99,6.57,5.00,4.29,4.07,3.75,3.47,3.25,3.06,2.89,2.74,2.60,2.46,2.35,2.26,2.16,2.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:59,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,16.00,10.00,13.00,7.00,16.00,10.00,13.00,8.49,0.19,0.10,4.68,41.94,120.523,267.571,tx rx 50%,500,18.85,133.333,551.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,11,14,0.00,0.00,0.00,0.00,0.00,0.00,false,27.29,3.10,6.68,5.09,4.37,4.14,3.81,3.53,3.31,3.11,2.94,2.79,2.64,2.50,2.39,2.29,2.20,2.11,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:59,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,7.00,16.00,9.00,14.00,7.00,16.00,9.00,14.00,7.53,0.15,0.10,4.70,26.27,228.957,267.571,tx rx 50%,500,8.80,140.000,624.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,17,10,15,0.00,0.00,0.00,0.00,0.00,0.00,false,27.34,3.15,6.71,5.11,4.39,4.16,3.83,3.55,3.32,3.12,2.95,2.79,2.64,2.52,2.41,2.30,2.21,2.12,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,11,3,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:16:59,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,12.00,13.00,8.00,17.00,12.00,13.00,8.67,0.10,0.03,4.61,63.69,43.338,314.200,tx rx 50%,500,62.83,250.000,531.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,13,14,0.00,0.00,0.00,0.00,0.00,0.00,false,27.21,2.88,6.54,4.97,4.28,4.07,3.74,3.45,3.23,3.05,2.89,2.74,2.59,2.45,2.36,2.27,2.17,2.07,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,4,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,11.00,14.00,8.00,17.00,11.00,14.00,8.45,0.12,0.03,4.64,-5.74,140.797,314.200,tx rx 50%,500,18.85,133.333,549.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,12,15,0.00,0.00,0.00,0.00,0.00,0.00,false,27.22,2.97,6.58,5.00,4.30,4.08,3.76,3.49,3.27,3.08,2.91,2.76,2.62,2.50,2.39,2.28,2.19,2.10,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,4,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,8.00,17.00,10.00,15.00,8.00,17.00,10.00,15.00,6.74,0.18,0.04,4.62,32.01,240.785,314.200,tx rx 50%,500,8.80,140.000,685.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,18,11,16,0.00,0.00,0.00,0.00,0.00,0.00,false,27.16,2.95,6.57,4.99,4.29,4.07,3.76,3.48,3.26,3.06,2.89,2.73,2.60,2.48,2.36,2.26,2.16,2.08,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,13,4,0.042,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:04,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,13.00,14.00,9.00,18.00,13.00,14.00,8.79,0.03,0.05,4.21,-37.99,42.447,303.516,tx rx 50%,500,62.83,250.000,479.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,14,15,0.00,0.00,0.00,0.00,0.00,0.00,false,26.35,2.28,5.99,4.48,3.82,3.62,3.34,3.09,2.89,2.72,2.57,2.42,2.29,2.20,2.09,1.97,1.88,1.81,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,4,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:09,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,12.00,15.00,9.00,18.00,12.00,15.00,7.69,0.11,0.06,4.23,54.72,123.856,303.516,tx rx 50%,500,18.85,133.333,550.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,13,16,0.00,0.00,0.00,0.00,0.00,0.00,false,26.35,2.27,5.99,4.47,3.82,3.64,3.36,3.11,2.91,2.73,2.58,2.45,2.32,2.21,2.12,2.03,1.94,1.87,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,4,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:09,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,9.00,18.00,11.00,16.00,9.00,18.00,11.00,16.00,6.75,0.29,0.08,4.15,6.52,232.795,303.516,tx rx 50%,500,8.80,140.000,614.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,19,12,17,0.00,0.00,0.00,0.00,0.00,0.00,false,26.31,2.21,5.92,4.39,3.73,3.55,3.26,3.02,2.82,2.65,2.50,2.36,2.24,2.13,2.03,1.94,1.85,1.78,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,12,4,0.040,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,5,0,13.28,47.0,16.17,55.0,2025/06/19 17:17:09,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,19.00,14.00,15.00,10.00,19.00,14.00,15.00,7.07,0.09,0.02,3.46,30.12,46.925,416.777,tx rx 50%,500,62.83,250.000,489.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,20,15,16,0.00,0.00,0.00,0.00,0.00,0.00,false,24.87,1.02,4.90,3.48,2.92,2.82,2.58,2.36,2.19,2.05,1.95,1.84,1.74,1.66,1.59,1.51,1.44,1.40,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,23,10,0.055,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,1,0,13.26,47.0,16.17,55.0,2025/06/19 17:17:14,0,1,0,0.0,0.00,0.0
,Mixed / non conventional,10.00,19.00,13.00,16.00,10.00,19.00,13.00,16.00,7.32,0.12,0.02,3.60,-23.68,161.777,416.777,tx rx 50%,500,18.85,133.333,492.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,20,14,17,0.00,0.00,0.00,0.00,0.00,0.00,false,25.29,1.32,5.14,3.68,3.08,2.95,2.71,2.49,2.32,2.17,2.04,1.92,1.82,1.72,1.64,1.56,1.50,1.43,0.00,0.00,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,2,0.000,23,10,0.055,00.000000,00.000000,,0:/DATA/Slb_24All_june_2025.rpp,3,0,13.26,47.0,16.17,55.0,2025/06/19 17:17:14,0,1,0,0.0,0.00,0.0
